current_density,temp_envi,lye_flow,lye_temp,voltage,power
2000,0.4,0.356,77.79,1.7572383805961762,4.6612025252801335
2000,0.4,0.36,77.82,1.7572985289348595,4.666854207354816
2000,0.4,0.364,77.84,1.7573778791918238,4.672859691565305
2000,0.4,0.368,77.86,1.7574577394949535,4.678957070608924
2000,0.4,0.372,77.88,1.7575381101529666,4.685147447364698
2000,0.4,0.376,77.9,1.7576189914768272,4.691431924714978
2000,0.4,0.38,77.91,1.7577183541186212,4.6980873380615495
2000,0.4,0.384,77.93,1.75780013730602,4.704565445470883
2000,0.4,0.388,77.95,1.7578824320750028,4.711140962088328
2000,0.4,0.392,77.97,1.7579652387451734,4.717814990808927
2000,0.4,0.396,77.99,1.7580485576384257,4.724588634531144
2000,0.4,0.4,78.0,1.7581497575300262,4.731749330506526
2000,0.4,0.404,78.02,1.7582339812685956,4.738727632856951
2000,0.4,0.408,78.04,1.7583187181768851,4.745808858867684
2000,0.4,0.412,78.05,1.7584209756621438,4.7532868066503235
2000,0.4,0.416,78.07,1.7585066192211583,4.76057930844323
2000,0.4,0.42,78.08,1.7586095430279807,4.768274978410785
2000,0.4,0.424,78.1,1.7586960944343795,4.775783167402373
2000,0.4,0.428,78.11,1.758799685599537,4.7837009706716
2000,0.4,0.432,78.13,1.7588871460637903,4.791429258297971
2000,0.4,0.436,78.14,1.7589914056349747,4.799573606000308
2000,0.4,0.44,78.15,1.7590959395471557,4.807833940326214
2000,0.4,0.444,78.17,1.759184705417401,4.8159017069992505
2000,0.4,0.44799999999999995,78.18,1.7592899092804397,4.82439520239414
2000,0.4,0.45199999999999996,78.19,1.7593953881898179,4.833007992600228
2000,0.4,0.45599999999999996,78.21,1.7594854621437093,4.841425163938016
2000,0.4,0.45999999999999996,78.22,1.7595916125718376,4.850277731879933
2000,0.4,0.46399999999999997,78.23,1.7596980387617713,4.859252902833933
2000,0.4,0.46799999999999997,78.24,1.7598047409367483,4.868351779503287
2000,0.4,0.472,78.25,1.7599117193209457,4.877575464592459
2000,0.4,0.476,78.27,1.7600038986071247,4.886598446518274
2000,0.4,0.48,78.28,1.760111551108502,4.896072937067188
2000,0.4,0.484,78.29,1.7602194805511062,4.905675544258653
2000,0.4,0.488,78.3,1.7603276871632203,4.915407370802523
2000,0.4,0.492,78.31,1.7604361711740881,4.925269519409908
2000,0.4,0.496,78.32,1.7605449328139202,4.9352630927931935
2000,0.4,0.5,78.33,1.7606539723138959,4.945389193666028
2000,0.4,0.504,78.34,1.7607632899061696,4.955648924743362
2000,0.4,0.508,78.35,1.7608728858238738,4.966043388741436
2000,0.4,0.512,78.36,1.7609827603011232,4.976573688377796
2000,0.4,0.516,78.37,1.7610929135730196,4.987240926371317
2000,0.4,0.52,78.38,1.7612033458756549,4.998046205442197
2000,0.4,0.524,78.39,1.7613140574461168,5.008990628311971
2000,0.4,0.528,78.4,1.761425048522493,5.020075297703532
2000,0.4,0.532,78.41,1.7615363193438731,5.031301316341131
2000,0.4,0.536,78.42,1.7616478701503575,5.042669786950393
2000,0.4,0.54,78.43,1.7617597011830561,5.054181812258322
2000,0.4,0.544,78.43,1.7618848233119195,5.066201126555832
2000,0.4,0.548,78.44,1.7619970935457459,5.078005687146463
2000,0.4,0.552,78.45,1.7621096446761533,5.0899571105148445
2000,0.4,0.556,78.46,1.7622224769480246,5.102056499393109
2000,0.4,0.56,78.47,1.7623355906072753,5.11430495651482
2000,0.4,0.5640000000000001,78.47,1.7624613862532632,5.127076804284152
2000,0.4,0.5680000000000001,78.48,1.7625749411466383,5.139628823229302
2000,0.4,0.5720000000000001,78.49,1.762688778110733,5.152333218514495
2000,0.4,0.5760000000000001,78.5,1.7628028973953143,5.165191092878621
2000,0.4,0.5800000000000001,78.51,1.7629172992512023,5.178203549062048
2000,0.4,0.5840000000000001,78.51,1.763043772447224,5.191755494656822
2000,0.4,0.5880000000000001,78.52,1.76315861760847,5.205082539255547
2000,0.4,0.592,78.53,1.763273746037611,5.218567473788367
2000,0.4,0.596,78.53,1.7634005787101026,5.232601555785253
2000,0.4,0.6,78.54,1.7635161516539801,5.246407694616734
2000,0.4,0.604,78.55,1.7636320085700434,5.260375031507748
2000,0.4,0.608,78.56,1.7637481497159486,5.27450466920829
2000,0.4,0.612,78.56,1.7638755046995285,5.289196329906246
2000,0.4,0.616,78.57,1.7639920920368217,5.303655993192598
2000,0.4,0.62,78.58,1.7641089643189858,5.3182812654289915
2000,0.4,0.624,78.58,1.7642366819674924,5.333478216142895
2000,0.4,0.628,78.59,1.7643540016812147,5.348440129890709
2000,0.4,0.632,78.59,1.7644819208013378,5.363980158618967
2000,0.4,0.636,78.6,1.7645996887356161,5.379283124421912
2000,0.4,0.64,78.61,1.7647177428021141,5.394757212726932
2000,0.4,0.644,78.61,1.7648460267889405,5.410819069600897
2000,0.4,0.648,78.62,1.7649645303376946,5.426640825916659
2000,0.4,0.6519999999999999,78.62,1.7650930171562667,5.443056786017593
2000,0.4,0.6559999999999999,78.63,1.7652119709897964,5.459230620906688
2000,0.4,0.6599999999999999,78.64,1.7653312121642664,5.475581091880352
2000,0.4,0.6639999999999999,78.64,1.7654600660871438,5.492535418306137
2000,0.4,0.6679999999999999,78.65,1.765579758830054,5.509244583839822
2000,0.4,0.6719999999999999,78.65,1.76570881696696,5.526564038736179
2000,0.4,0.6759999999999999,78.66,1.7658289620946248,5.543636309412045
2000,0.4,0.6799999999999999,78.66,1.7659582249750323,5.561325302830231
2000,0.4,0.6839999999999999,78.67,1.7660788233091271,5.578765089238071
2000,0.4,0.688,78.67,1.7662082914657815,5.596828031234079
2000,0.4,0.692,78.68,1.7663293438333807,5.614639743971458
2000,0.4,0.696,78.68,1.7664590178023265,5.633081044606082
2000,0.4,0.7,78.69,1.7665805250359488,5.651269094278428
2000,0.8,0.3,77.38,1.7564545582002373,4.590315998292417
2000,0.8,0.304,77.41,1.7565043524471031,4.5948696341384405
2000,0.8,0.308,77.45,1.7565347525059716,4.599256801611601
2000,0.8,0.312,77.48,1.756586159927349,4.603951644664471
2000,0.8,0.316,77.5,1.7566582129667347,4.608961623311271
2000,0.8,0.32,77.53,1.7567109934428664,4.613806323163824
2000,0.8,0.324,77.56,1.7567645212691108,4.618726546222803
2000,0.8,0.328,77.59,1.7568187967709066,4.623723395384015
2000,0.8,0.33199999999999996,77.61,1.7568932369735242,4.629048269590585
2000,0.8,0.33599999999999997,77.64,1.7569488880888275,4.634203798705675
2000,0.8,0.33999999999999997,77.66,1.7570244636947412,4.639693798369851
2000,0.8,0.344,77.69,1.757081491733643,4.645012419072882
2000,0.8,0.348,77.71,1.7571582039988087,4.650671955756276
2000,0.8,0.352,77.73,1.7572354249640516,4.656418975558856
2000,0.8,0.356,77.76,1.7572944605016674,4.661991565024244
2000,0.8,0.36,77.78,1.7573728200300498,4.667914739217859
2000,0.8,0.364,77.8,1.7574516891860255,4.6739287051746725
2000,0.8,0.368,77.82,1.7575310682743388,4.680034565767228
2000,0.8,0.372,77.84,1.7576109576019696,4.686233423871366
2000,0.8,0.376,77.86,1.7576913574781368,4.692526382366232
2000,0.8,0.38,77.88,1.7577722682143118,4.698914544134297
2000,0.8,0.384,77.9,1.7578536901242248,4.705399012061377
2000,0.8,0.388,77.92,1.7579356235238763,4.711980889036679
2000,0.8,0.392,77.93,1.7580356797067291,4.718943376399319
2000,0.8,0.396,77.95,1.7581185165085755,4.725725500126323
2000,0.8,0.4,77.97,1.7582018657300416,4.732608341534157
2000,0.8,0.404,77.99,1.7582857276958523,4.739593003524917
2000,0.8,0.408,78.0,1.7583872318373666,4.74697116830562
2000,0.8,0.412,78.02,1.758471999603442,4.754164899912257
2000,0.8,0.416,78.03,1.758574169240104,4.761758580732737
2000,0.8,0.42,78.05,1.7586598439907508,4.7691657933523794
2000,0.8,0.424,78.07,1.758746033075424,4.776680340997802
2000,0.8,0.428,78.08,1.7588492630824226,4.784604506363497
2000,0.8,0.432,78.09,1.7589527668000877,4.7926424525832
2000,0.8,0.436,78.11,1.7590402591277712,4.800489861497946
2000,0.8,0.44,78.12,1.7591444314530649,4.808756557106275
2000,0.8,0.444,78.14,1.7592328344009902,4.816830681342697
2000,0.8,0.44799999999999995,78.15,1.7593376763933413,4.825330537485519
2000,0.8,0.45199999999999996,78.16,1.759442793278295,4.833949688145735
2000,0.8,0.45599999999999996,78.18,1.7595325039313376,4.842373216358286
2000,0.8,0.45999999999999996,78.19,1.7596382920451448,4.85123214420978
2000,0.8,0.46399999999999997,78.2,1.7597443557642094,4.860213674775115
2000,0.8,0.46799999999999997,78.21,1.7598506953108815,4.8693189107562
2000,0.8,0.472,78.23,1.7599421133653004,4.878224457068769
2000,0.8,0.476,78.24,1.7600491262264506,4.887578292437526
2000,0.8,0.48,78.25,1.760156415641212,4.897059141436075
2000,0.8,0.484,78.26,1.7602639818360075,4.906668106771634
2000,0.8,0.488,78.27,1.7603718250382137,4.916406291152655
2000,0.8,0.492,78.28,1.760479945476166,4.92627479728884
2000,0.8,0.496,78.29,1.7605883433791605,4.936274727891149
2000,0.8,0.5,78.3,1.7606970189774627,4.946407185671813
2000,0.8,0.504,78.31,1.7608059725023053,4.956673273344333
2000,0.8,0.508,78.32,1.7609152041858982,4.96707409362351
2000,0.8,0.512,78.33,1.7610247142614286,4.977610749225435
2000,0.8,0.516,78.34,1.7611345029630678,4.988284342867521
2000,0.8,0.52,78.35,1.761244570525974,4.999095977268491
2000,0.8,0.524,78.36,1.761354917186297,5.010046755148398
2000,0.8,0.528,78.37,1.761465543181182,5.021137779228648
2000,0.8,0.532,78.38,1.7615764487487744,5.032370152231987
2000,0.8,0.536,78.39,1.7616876341282244,5.043744976882529
2000,0.8,0.54,78.4,1.7617990995596906,5.0552633559057645
2000,0.8,0.544,78.41,1.7619108452843444,5.066926392028565
2000,0.8,0.548,78.42,1.7620228715443758,5.078735187979199
2000,0.8,0.552,78.43,1.7621351785829946,5.09069084648734
2000,0.8,0.556,78.44,1.7622477666444396,5.102794470284087
2000,0.8,0.56,78.44,1.7623731589835494,5.115418265995812
2000,0.8,0.5640000000000001,78.45,1.7624861875948326,5.1278232457872965
2000,0.8,0.5680000000000001,78.46,1.7625994979076534,5.140379498957292
2000,0.8,0.5720000000000001,78.47,1.7627130901700718,5.153088128242142
2000,0.8,0.5760000000000001,78.48,1.7628269646311967,5.16595023637966
2000,0.8,0.5800000000000001,78.48,1.7629530329742018,5.1793486156460595
2000,0.8,0.5840000000000001,78.49,1.7630673500424052,5.192523106350412
2000,0.8,0.5880000000000001,78.5,1.7631819500011792,5.2058543840153035
2000,0.8,0.592,78.51,1.7632968331035337,5.219343551383996
2000,0.8,0.596,78.51,1.763423420669751,5.233381867249289
2000,0.8,0.6,78.52,1.7635387480268712,5.2471922384316985
2000,0.8,0.604,78.53,1.7636543592299678,5.2611638074403375
2000,0.8,0.608,78.53,1.7637813071844946,5.275694181833337
2000,0.8,0.612,78.54,1.7638973638611413,5.289993570551383
2000,0.8,0.616,78.55,1.764013705093935,5.304457465228908
2000,0.8,0.62,78.55,1.7641410147732914,5.319489821070829
2000,0.8,0.624,78.56,1.7642578027113782,5.334288151371205
2000,0.8,0.628,78.57,1.7643748759236513,5.349254295775377
2000,0.8,0.632,78.57,1.7645025486777315,5.36479855600537
2000,0.8,0.636,78.58,1.764620069840159,5.380105751963998
2000,0.8,0.64,78.59,1.7647378770027773,5.39558407018203
2000,0.8,0.644,78.59,1.7648659141950183,5.411650157757615
2000,0.8,0.648,78.6,1.7649841705659308,5.427476143480269
2000,0.8,0.6519999999999999,78.6,1.7651124102992348,5.443896333740569
2000,0.8,0.6559999999999999,78.61,1.7652311166786523,5.460074397526958
2000,0.8,0.6599999999999999,78.62,1.765350110263702,5.47642909714992
2000,0.8,0.6639999999999999,78.62,1.7654787166655437,5.4933876529255
2000,0.8,0.6679999999999999,78.63,1.7655981615391325,5.510101046593269
2000,0.8,0.6719999999999999,78.63,1.7657269718596753,5.527424730291291
2000,0.8,0.6759999999999999,78.64,1.7658468688357627,5.544501228582423
2000,0.8,0.6799999999999999,78.64,1.7659758836026502,5.562194450251862
2000,0.8,0.6839999999999999,78.65,1.7660962335005377,5.579638463752525
2000,0.8,0.688,78.66,1.7662168723143084,5.59726683212523
2000,0.8,0.692,78.66,1.766346256889042,5.6155215727511445
2000,0.8,0.696,78.67,1.7664673499356738,5.633524072358997
2000,0.8,0.7,78.67,1.76659694036557,5.652159376238417
2000,1.2000000000000002,0.3,77.34,1.7565360915965507,4.591249384504609
2000,1.2000000000000002,0.304,77.37,1.7565854030375003,4.595811496269512
2000,1.2000000000000002,0.308,77.4,1.756635460555658,4.600444719755592
2000,1.2000000000000002,0.312,77.43,1.7566862644574766,4.605150157826173
2000,1.2000000000000002,0.316,77.46,1.756737815053536,4.609928913351439
2000,1.2000000000000002,0.32,77.49,1.7567901126585546,4.614782089208469
2000,1.2000000000000002,0.324,77.52,1.7568431575914052,4.61971078828127
2000,1.2000000000000002,0.328,77.54,1.7569164900802354,4.624964297171528
2000,1.2000000000000002,0.33199999999999996,77.57,1.7569709098839001,4.63004947030857
2000,1.2000000000000002,0.33599999999999997,77.6,1.7570260779898392,4.635213475354371
2000,1.2000000000000002,0.33999999999999997,77.62,1.757101172937289,4.640711957400505
2000,1.2000000000000002,0.344,77.65,1.757157717866865,4.646039053929578
2000,1.2000000000000002,0.348,77.67,1.7572339493012037,4.651707072720971
2000,1.2000000000000002,0.352,77.69,1.7573106893298416,4.657462574449661
2000,1.2000000000000002,0.356,77.72,1.7573692415750934,4.663043639512395
2000,1.2000000000000002,0.36,77.74,1.7574471199830564,4.668975295336474
2000,1.2000000000000002,0.364,77.76,1.7575255079074341,4.674997742731822
2000,1.2000000000000002,0.368,77.78,1.7576044056512385,4.681112084567814
2000,1.2000000000000002,0.372,77.8,1.7576838135197095,4.687319423717099
2000,1.2000000000000002,0.376,77.82,1.7577637318203223,4.69362086305561
2000,1.2000000000000002,0.38,77.84,1.7578441608628,4.700017505462606
2000,1.2000000000000002,0.384,77.86,1.7579251009591181,4.706510453820675
2000,1.2000000000000002,0.388,77.88,1.758006552423518,4.713100811015775
2000,1.2000000000000002,0.392,77.9,1.7580885155725126,4.719789679937241
2000,1.2000000000000002,0.396,77.92,1.7581709907248988,4.726578163477827
2000,1.2000000000000002,0.4,77.94,1.7582539782017652,4.733467364533705
2000,1.2000000000000002,0.404,77.95,1.758354729471129,4.740746849456648
2000,1.2000000000000002,0.408,77.97,1.7584386219080645,4.747842913979982
2000,1.2000000000000002,0.412,77.99,1.7585230276136548,4.755043004670589
2000,1.2000000000000002,0.416,78.0,1.758624836423934,4.762643048180943
2000,1.2000000000000002,0.42,78.02,1.758710148889982,4.77005661948019
2000,1.2000000000000002,0.424,78.03,1.7588126239515547,4.777876589620493
2000,1.2000000000000002,0.428,78.05,1.758898844371346,4.785508052936486
2000,1.2000000000000002,0.432,78.06,1.7590019867176006,4.793552360816212
2000,1.2000000000000002,0.436,78.08,1.759089116298219,4.801406127576621
2000,1.2000000000000002,0.44,78.09,1.7591929269734483,4.809679184319881
2000,1.2000000000000002,0.444,78.11,1.7592809669358913,4.817759665972228
2000,1.2000000000000002,0.44799999999999995,78.12,1.759385446995389,4.826265882718007
2000,1.2000000000000002,0.45199999999999996,78.13,1.7594902017942562,4.834891393688629
2000,1.2000000000000002,0.45599999999999996,78.15,1.7595795490848454,4.843321278632365
2000,1.2000000000000002,0.45999999999999996,78.16,1.7596849748236876,4.852186566252248
2000,1.2000000000000002,0.46399999999999997,78.17,1.7597906760117463,4.861174456288994
2000,1.2000000000000002,0.46799999999999997,78.19,1.759881333329933,4.8699636701657525
2000,1.2000000000000002,0.472,78.2,1.7599877070369017,4.879197953529886
2000,1.2000000000000002,0.476,78.21,1.760094356913128,4.888558147516333
2000,1.2000000000000002,0.48,78.22,1.760201283183186,4.898045354829699
2000,1.2000000000000002,0.484,78.23,1.7603084860725984,4.9076606781758105
2000,1.2000000000000002,0.488,78.24,1.7604159658078369,4.917405220261726
2000,1.2000000000000002,0.492,78.26,1.7605091299208686,4.926944987334614
2000,1.2000000000000002,0.496,78.27,1.7606172853015152,4.936949156010898
2000,1.2000000000000002,0.5,78.28,1.760725718267866,4.947085851658784
2000,1.2000000000000002,0.504,78.29,1.7608344290505418,4.9573561769908245
2000,1.2000000000000002,0.508,78.3,1.7609434178811383,4.967761234720857
2000,1.2000000000000002,0.512,78.31,1.7610526849922248,4.978302127564004
2000,1.2000000000000002,0.516,78.32,1.7611622306173538,4.988979958236704
2000,1.2000000000000002,0.52,78.33,1.761272054991061,4.999795829456696
2000,1.2000000000000002,0.524,78.34,1.761382158348872,5.010750843943059
2000,1.2000000000000002,0.528,78.35,1.7614925409273057,5.0218461044162
2000,1.2000000000000002,0.532,78.36,1.7616032029638777,5.033082713597865
2000,1.2000000000000002,0.536,78.37,1.7617141446971067,5.04446177421117
2000,1.2000000000000002,0.54,78.38,1.761825366366517,5.055984388980592
2000,1.2000000000000002,0.544,78.39,1.7619368682126435,5.067651660631985
2000,1.2000000000000002,0.548,78.39,1.7620615402936877,5.079829445004694
2000,1.2000000000000002,0.552,78.4,1.7621734811541176,5.091791456129796
2000,1.2000000000000002,0.556,78.41,1.7622857028598677,5.103901432212706
2000,1.2000000000000002,0.56,78.42,1.7623982056552374,5.1161604759843815
2000,1.2000000000000002,0.5640000000000001,78.43,1.7625109897855546,5.128569690177213
2000,1.2000000000000002,0.5680000000000001,78.44,1.7626240554971866,5.141130177525035
2000,1.2000000000000002,0.5720000000000001,78.44,1.7627495597743654,5.154220498071246
2000,1.2000000000000002,0.5760000000000001,78.45,1.76286306696253,5.167088956782977
2000,1.2000000000000002,0.5800000000000001,78.46,1.7629768564163615,5.180111996746826
2000,1.2000000000000002,0.5840000000000001,78.47,1.7630909283860836,5.193290720701964
2000,1.2000000000000002,0.5880000000000001,78.48,1.763205283122978,5.206626231389054
2000,1.2000000000000002,0.592,78.48,1.7633314650335778,5.220507672597507
2000,1.2000000000000002,0.596,78.49,1.7634462633204815,5.234162181241404
2000,1.2000000000000002,0.6,78.5,1.7635613450721843,5.2479767847326455
2000,1.2000000000000002,0.604,78.51,1.7636767105439062,5.261952585817439
2000,1.2000000000000002,0.608,78.51,1.7638034129583908,5.276487193254724
2000,1.2000000000000002,0.612,78.52,1.7639192236407593,5.2907908135600925
2000,1.2000000000000002,0.616,78.53,1.7640353187514028,5.305258939589206
2000,1.2000000000000002,0.62,78.53,1.764162382471565,5.320295527688438
2000,1.2000000000000002,0.624,78.54,1.7642789240211276,5.335098088846348
2000,1.2000000000000002,0.628,78.55,1.7643957507150678,5.350068463869198
2000,1.2000000000000002,0.632,78.55,1.7645231770865184,5.365616955563989
2000,1.2000000000000002,0.636,78.56,1.7646404514607261,5.380928381641905
2000,1.2000000000000002,0.64,78.57,1.764758011703356,5.3964109297372005
2000,1.2000000000000002,0.644,78.57,1.7648858020851974,5.412481247979391
2000,1.2000000000000002,0.648,78.58,1.765003811262682,5.428311463074486
2000,1.2000000000000002,0.6519999999999999,78.58,1.7651318038954233,5.444735883460431
2000,1.2000000000000002,0.6559999999999999,78.59,1.7652502628056672,5.460918176110972
2000,1.2000000000000002,0.6599999999999999,78.6,1.7653690087864997,5.477277104350754
2000,1.2000000000000002,0.6639999999999999,78.6,1.765497367652801,5.494239889444376
2000,1.2000000000000002,0.6679999999999999,78.61,1.7656165646428033,5.510957511215067
2000,1.2000000000000002,0.6719999999999999,78.61,1.7657451271330094,5.528285423684321
2000,1.2000000000000002,0.6759999999999999,78.62,1.7658647759437902,5.5453661495608975
2000,1.2000000000000002,0.6799999999999999,78.63,1.7659847130490012,5.562629024629795
2000,1.2000000000000002,0.6839999999999999,78.63,1.7661136440322107,5.580511840017505
2000,1.2000000000000002,0.688,78.64,1.7662340342568759,5.598144435199584
2000,1.2000000000000002,0.692,78.64,1.7663631702594227,5.616403403226474
2000,1.2000000000000002,0.696,78.65,1.7664840144291354,5.634410129116743
2000,1.2000000000000002,0.7,78.65,1.7666133559854624,5.653049659841893
2000,1.6,0.3,77.29,1.756638023747712,4.592416158356257
